group,names,scores,logfoldchanges,pvals,pvals_adj
5,NPHP3,-0.62958395,,0.5289668361076424,0.9997653320176266
5,MEI1,-0.62965244,,0.5289219877490356,0.9997653320176266
5,ACP6,-0.6397703,,0.5223219274937907,0.9997653320176266
5,ANO9,-0.64062697,,0.5217650763239957,0.9997653320176266
5,TAB3,-0.6418405,,0.5209767268614298,0.9997653320176266
5,RPP25L,-0.64210135,,0.5208073891225897,0.9997653320176266
5,KLHL42,-0.6453223,,0.5187183459498406,0.9997653320176266
5,CXCR1,-0.6474639,3.1938848,0.5173317545581988,0.9997653320176266
5,WDR91,-0.6547206,5.5921226,0.512647673440159,0.9997653320176266
5,SPTLC1,-0.6567356,3.022787,0.5113509500038407,0.9997653320176266
5,CXCL12,-0.6607332,3.40763,0.5087834079294942,0.9997653320176266
5,CTCF,-0.66073895,,0.5087797448514406,0.9997653320176266
5,DHCR24,-0.66162986,2.792587,0.5082084739861162,0.9997653320176266
5,KRT86,-0.6620534,3.0629501,0.5079369942446377,0.9997653320176266
5,SEPT8,-0.66292626,4.992753,0.5073778030263351,0.9997653320176266
5,DAPK2,-0.66857433,,0.5037670495301949,0.9997653320176266
5,KMT5C,-0.6689208,4.4656262,0.5035460031325688,0.9997653320176266
5,ITM2C,-0.67010486,,0.5027909456076041,0.9997653320176266
5,TEF,-0.67026955,3.0772343,0.5026859890457834,0.9997653320176266
5,TBCE,-0.6707359,4.3283596,0.5023887761072108,0.9997653320176266
5,PDE9A,-0.6709215,3.856293,0.502270523345459,0.9997653320176266
5,JUNB,-0.67657346,,0.4986766367754356,0.9997653320176266
5,FFAR2,-0.67727304,2.866697,0.4982327416330755,0.9997653320176266
5,HMGXB4,-0.677491,,0.4980944825663365,0.9997653320176266
5,TRIM11,-0.67833143,,0.4975615612529476,0.9997653320176266
5,CHST2,-0.68164855,,0.49546120912717695,0.9997653320176266
5,IL1RL1,-0.6848828,3.355125,0.4934178579381162,0.9997653320176266
5,FXR2,-0.6849019,,0.4934058445234174,0.9997653320176266
5,ZNF862,-0.6852312,,0.4931980372449961,0.9997653320176266
5,COQ4,-0.68875295,,0.49097875483361697,0.9997653320176266
5,HDC,-0.70010245,3.285435,0.48386332319850034,0.9997653320176266
5,CETN2,-0.700585,,0.4835620249199891,0.9997653320176266
5,KIR3DL1,-0.70263904,3.7331479,0.4822807156015274,0.9997653320176266
5,NOP2,-0.70574677,,0.4803456404811446,0.9997653320176266
5,MMP25,-0.71184224,3.6213768,0.47656248809717927,0.9997653320176266
5,EML2,-0.71429884,,0.47504239373826274,0.9997653320176266
5,TRMU,-0.7145463,,0.47488941297023535,0.9997653320176266
5,SNUPN,-0.71505845,,0.4745729463577395,0.9997653320176266
5,CDK12,-0.71756744,,0.473024052862546,0.9997653320176266
5,DTX2,-0.71782726,,0.4728637992773743,0.9997653320176266
5,IGFBP3,-0.7181661,,0.4726548688074632,0.9997653320176266
5,NMB,-0.7192845,4.6469398,0.47196564173965216,0.9997653320176266
5,RGS9,-0.7260672,3.4164886,0.46779758725470055,0.9997653320176266
5,HBB,-0.7277243,,0.4667823713443695,0.9997653320176266
5,ZDHHC8,-0.72831535,,0.46642054838058034,0.9997653320176266
5,ULK1,-0.7312175,,0.46464632216654633,0.9997653320176266
5,ALS2,-0.7347516,4.056203,0.46249079099179335,0.9997653320176266
5,ATG16L2,-0.73840946,,0.46026567724395107,0.9997653320176266
5,NSDHL,-0.74482566,3.5851517,0.4563771144752957,0.9997653320176266
5,PPP1R10,-0.7554052,,0.45000591755593156,0.9997653320176266
5,TSPAN2,-0.75644267,7.458055,0.4493838473896923,0.9997653320176266
