group,names,scores,logfoldchanges,pvals,pvals_adj
0,RP11-338I21.1,-0.43584412,0.88203657,0.6629498378544187,0.9998016979469584
0,GNG8,-0.35512504,0.8811643,0.7224959142132557,0.9998016979469584
0,IGHV1-12,-0.3240437,0.8791547,0.7459049546805686,0.9998016979469584
0,LINC01229,-0.35635707,0.8765599,0.7215731661502494,0.9998016979469584
0,RP11-164H13.1,-0.3260157,0.87100154,0.7444124576342628,0.9998016979469584
0,TRDV2,-0.33295324,0.8694351,0.7391695878549556,0.9998016979469584
0,CDC20B,-0.32970527,0.8526922,0.741622680688287,0.9998016979469584
0,RP11-428G5.5,-0.32429224,0.8499774,0.7457168029032635,0.9998016979469584
0,PRSS2,-0.3102236,0.84599435,0.7563909150304429,0.9998016979469584
0,IGLV5-48,-0.30676502,0.8439429,0.7590222391844325,0.9998016979469584
0,IGHV3-41,-0.29862082,0.8381055,0.7652293847426781,0.9998016979469584
0,IGKV1D-27,-0.30405027,0.8379928,0.7610895851974362,0.9998016979469584
0,IGLV4-60,-0.29911557,0.8376115,0.7648518746596206,0.9998016979469584
0,DACT3-AS1,-0.31293836,0.834478,0.7543275024008931,0.9998016979469584
0,TRDV1,-0.1061932,0.8339738,0.9154290651245811,0.9998016979469584
0,PTTG2,-0.28874364,0.8275293,0.7727775697765792,0.9998016979469584
0,CACNA1B,-0.29615402,0.8229752,0.7671124529644204,0.9998016979469584
0,CTB-25B13.9,-0.30207998,0.8210511,0.7625910864075539,0.9998016979469584
0,RP11-480C22.1,-0.3015841,0.82061213,0.7629691452766056,0.9998016979469584
0,NTS,-0.28257918,0.8164343,0.7774994289129468,0.9998016979469584
0,HBA1,-0.30848175,0.81604004,0.7577157908972351,0.9998016979469584
0,CORT,-0.29368725,0.8147146,0.7689968973576847,0.9998016979469584
0,HTN1,-0.27690294,0.8116116,0.7818546397997702,0.9998016979469584
0,GPR42,-0.28825855,0.811021,0.7731488294899618,0.9998016979469584
0,RP11-405A12.2,-0.28504714,0.80999714,0.7756080285467354,0.9998016979469584
0,IGSF1,-0.29072475,0.80946755,0.7712618372383245,0.9998016979469584
0,AF186192.1,-0.27961767,0.8049045,0.7797708501593901,0.9998016979469584
0,HAPLN1,-0.2852951,0.7950329,0.7754180724920349,0.9998016979469584
