source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Macrophages,Activated T cells,CXCL11,CCR5,0.0246843,0.0,-0.0015858777,0.03360499653003601,0.1130172451434297,0.37590218,,0.03082938651703575,
Macrophages,Activated T cells,CXCL2,ACKR1,0.0889575,0.0,0.0065927557,0.09542032172472538,1.0424429413284786,0.2162068,1.1403763,0.02517225502473395,
Macrophages,Activated T cells,CXCL8,ACKR1,0.10689846,0.0,0.011088712,0.11506715461486514,1.380355996467014,0.36044866,1.1048696,0.010453177941748222,
Macrophages,Activated T cells,CXCL8,CXCR1,0.017972827,0.0,-0.0046508107,0.024165954426938693,-0.02051608923964654,2.0383618,,0.0478691823996825,
Macrophages,Activated T cells,CXCL9,ACKR1,0.055815347,0.0,-0.0017125802,0.07460502698265563,0.7907831381862036,0.3160837,,0.013532038905489608,
Macrophages,Activated T cells,IL1B,ADRB2,0.073986486,0.0,0.0054275077,0.07568433376783576,0.5589451271303445,0.48313478,1.1569635,0.007070387620923245,
Macrophages,Activated T cells,TNF,ICOS,0.052915845,0.0,-0.0016694708,0.05320993025626941,0.2792293115821436,1.4499832,,0.01639240266143219,
Macrophages,Macrophages,CCL2,CCR5,0.044952843,0.0,0.002006761,0.053730104090694175,0.7840868719342955,0.22562535,1.287194,0.023594204249323115,
Macrophages,Macrophages,CCL3,CCR5,0.056078415,0.0,0.003090261,0.056078204362529256,0.18794799217537017,0.17306978,1.2192098,0.03506448452130393,
Macrophages,Macrophages,CCL8,CCR5,0.014599148,0.0,-0.00094933243,0.025236699207284316,0.2641709269234209,0.6941099,,0.03864885631796889,
Macrophages,Macrophages,CD40LG,CD9,0.069914326,0.0,-0.012518524,0.06992290646414391,0.42220547481840986,0.29117483,,0.015517612081510895,
Macrophages,Macrophages,CSF1,CSF3R,0.066789165,0.0,0.0035305417,0.06705925750438158,0.28216537736043934,0.14477305,1.2022303,0.049895113484673966,
Macrophages,Macrophages,CXCL10,CCR3,0.0015490907,0.0,-0.0001655319,0.033163301928384833,1.1321884168880236,0.23779158,,0.02959372115446443,
Macrophages,Macrophages,CXCL11,CCR5,0.013262773,0.0,-0.0010794797,0.022183257174597855,0.14117334925631808,0.25587013,,0.04435516062590575,
Macrophages,Macrophages,FN1,CD79A,0.18278334,0.0,0.02478569,0.18277975101081181,1.021352615623873,0.22333789,1.0677898,0.023963000769467675,
Macrophages,Macrophages,LGALS3,LAG3,0.09686614,0.0,-0.0028278504,0.09691118960790021,0.5298626656120417,0.17758125,,0.03313169755402694,
Macrophages,Monocytes/DC,ADM,ADRB2,0.05892477,0.0,0.0034086918,0.06316077549612512,0.014318272042342706,0.35476515,1.2065531,0.04261538728310678,
Macrophages,Monocytes/DC,C3,C5AR2,0.2748291,0.0,0.018048024,0.31039727000168893,1.969209903291293,0.17673957,1.0803785,0.033416393642098495,
Macrophages,Monocytes/DC,CCL13,ACKR1,0.09387313,0.0,-0.0019894354,0.1174773343055637,1.3219236226121227,0.2541239,,0.01949258326186385,
Macrophages,Monocytes/DC,CCL13,CCR2,0.054745182,0.0,-0.0012023677,0.0722904198845832,0.08665380154647662,0.2225498,,0.03408781797208444,
Macrophages,Monocytes/DC,CCL13,CCR5,0.08935359,0.0,-0.0018985239,0.10684696141932218,0.48076899106249327,0.40379053,,0.007803517663108002,
Macrophages,Monocytes/DC,CCL18,ACKR1,0.115295574,0.0,0.006485452,0.12785266830087663,0.839465480498367,0.24447165,1.1416967,0.020728282378652468,
Macrophages,Monocytes/DC,CCL2,ACKR1,0.119507715,0.0,0.008151806,0.13440006070556404,1.172411031822624,0.5504548,1.1244814,0.007070387620923245,
Macrophages,Monocytes/DC,CCL2,CCR5,0.11498818,0.0,0.007779292,0.12376968781932252,0.3312564002729945,0.87464595,1.1278034,0.013102295284146089,
Macrophages,Monocytes/DC,CCL5,ACKR1,0.05349207,0.0,-0.017964493,0.059607274012125545,0.5100160673314038,0.8269719,,0.010898147528596887,
Macrophages,Monocytes/DC,CCL8,ACKR1,0.08915402,0.0,-0.0038563507,0.10590665582215417,0.6524950868117494,1.6934096,,0.007070387620923245,
Macrophages,Monocytes/DC,CD14,RIPK1,0.12967978,0.0,0.014792927,0.12977582230474566,0.04143892852778386,0.57809615,1.0895351,0.03939748071088263,
Macrophages,Monocytes/DC,CD24,SIGLEC10,0.3718246,0.0,0.030038867,0.37389170650095965,2.196502135977907,0.52701426,1.0611974,0.007070387620923245,
Macrophages,Monocytes/DC,CD40LG,CD9,0.41058668,0.0,-0.054775193,0.41056491370365183,0.7530666749754781,1.2740445,,0.007070387620923245,
Macrophages,Monocytes/DC,COL1A1,CD36,0.50829524,0.0,0.019659637,0.5083241292583117,1.4907562078333223,0.1500992,1.0767553,0.04774464475531389,
Macrophages,Monocytes/DC,CP,SLC40A1,0.2795983,0.0,-0.008487052,0.2923408672373635,1.773612285284253,0.32113656,,0.013196896310237351,
Macrophages,Monocytes/DC,CSF1,CSF3R,0.5823374,0.0,0.04094816,0.5838957479639276,2.451910518110433,1.6791162,1.0519589,0.007070387620923245,
Macrophages,Monocytes/DC,CSF1_IL34,CSF1R,0.7740953,0.0,-0.016209174,0.7843630957995531,2.0590978259657113,0.3066126,,0.013824349635053858,
Macrophages,Monocytes/DC,CSF2,CSF1R,0.7664936,0.0,-0.03990513,0.7761228508262458,1.4706234643182468,0.38148046,,0.009055843915432791,
Macrophages,Monocytes/DC,CSF2,CSF3R,0.5513912,0.0,-0.028890448,0.5625394859519756,2.1845637638123567,0.38078117,,0.009127573021997067,
Macrophages,Monocytes/DC,CXCL1,ACKR1,0.09214575,0.0,-0.0026728003,0.11416154099122028,0.919034211474385,0.32739195,,0.01277519213858561,
Macrophages,Monocytes/DC,CXCL1,CXCR2,0.14932925,0.0,-0.00421817,0.17540633245083573,1.8414672861645425,0.42823702,,0.007070387620923245,
Macrophages,Monocytes/DC,CXCL10,ACKR1,0.1061559,0.0,0.0028697252,0.1267171203169518,1.1524783173373705,4.069544,1.2293732,0.007070387620923245,
Macrophages,Monocytes/DC,CXCL11,ACKR1,0.08781765,0.0,-0.004385031,0.1028532137894677,0.5294975091446465,0.62424254,,0.007070387620923245,
Macrophages,Monocytes/DC,CXCL13,ACKR1,0.09362832,0.0,-0.0020862827,0.11269789482198513,0.7156542735641072,0.19562064,,0.028649202896777356,
Macrophages,Monocytes/DC,CXCL2,ACKR1,0.12521009,0.0,0.010407711,0.13324185379586273,1.043239258172894,0.3413168,1.1086129,0.011830551040564533,
Macrophages,Monocytes/DC,CXCL2,CXCR2,0.1823936,0.0,0.016425282,0.19448664525547818,1.9656723328630514,0.44645104,1.0845835,0.007070387620923245,
Macrophages,Monocytes/DC,CXCL8,ACKR1,0.14315104,0.0,0.017505294,0.15288868668600247,1.3811523133114294,0.56902546,1.0817162,0.007070387620923245,
Macrophages,Monocytes/DC,CXCL8,CXCR2,0.20033455,0.0,0.02762657,0.21413347814561792,2.303585388001587,0.7442998,1.0639807,0.007070387620923245,
Macrophages,Monocytes/DC,CXCL9,ACKR1,0.09206794,0.0,-0.0027035798,0.11242655905379298,0.791579455030619,0.49898836,,0.007070387620923245,
Macrophages,Monocytes/DC,FN1,C5AR1,0.86226153,0.0,0.39938086,0.8622741731345069,2.513947551282957,1.2822267,1.0160698,0.002634452151204461,
Macrophages,Monocytes/DC,GAL,HLA-DPA1,0.6199114,0.0,-0.00877244,0.6247695251471534,1.1068838128329594,0.2788168,,0.01656045667677857,
Macrophages,Monocytes/DC,IL1B,ADRB2,0.06702873,0.0,0.0044928314,0.06870752218534125,0.004615867606689861,0.3999337,1.1752459,0.04376942867061046,
Macrophages,Monocytes/DC,IL1B,IL1R2_IL1RAP,0.1232817,0.0,0.0120496275,0.1372701311809278,0.9133418751560516,0.6744805,1.1001737,0.007070387620923245,
Macrophages,Monocytes/DC,IL6,FCGR3B,0.23116598,0.0,-0.008534741,0.27151012452951134,2.1316521415639196,0.54635406,,0.007070387620923245,
Macrophages,Monocytes/DC,L1CAM,CD9,0.42716774,0.0,-0.025486654,0.43592634658449664,0.6538324506160715,0.4811348,,0.007070387620923245,
Macrophages,Monocytes/DC,PNOC,OPRL1,0.05242142,0.0,-0.004016653,0.11617583795303249,1.1175787579883671,2.2382927,,0.007070387620923245,
Macrophages,Monocytes/DC,S100A12,CD36,0.5267616,0.0,0.05647668,0.5339460907068826,1.9827419732972773,0.67742383,1.0439041,0.007070387620923245,
