source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Activated T cells,Macrophages,CCL18,CCR3,-0.055230573,1.0,0.0011301518,-0.03918203773287238,-1.2318592341430534,-0.043155324,,1.0,
Activated T cells,Macrophages,CCL19,CCR7,-0.04979471,1.0,0.00095567893,-0.03058672597481576,0.39450201920478944,0.06971979,,1.0,
Activated T cells,Macrophages,CCL19,CXCR3,-0.0051585375,0.188,-4.7478416e-06,0.014047517565885417,0.42896654938926315,-0.0007763529,,0.2663194655481835,
Activated T cells,Macrophages,CCL2,ACKR1,-0.02842068,0.999,0.00038635082,-0.02489288929874879,-0.7326744748267968,0.026088532,,1.0,
Activated T cells,Macrophages,CCL2,CCR2,-0.01273101,0.877,-0.0011496153,-0.010823689216383225,-0.699768926650806,-0.11248499,,0.7287078581891036,
Activated T cells,Macrophages,CCL2,CCR3,-0.030179039,1.0,0.0005584882,-0.011133986875814973,-0.15857821468320998,-0.038202446,,1.0,
Activated T cells,Macrophages,CCL2,CCR5,-0.00012709945,0.249,-0.002383496,0.0017498748978821352,-0.5266124741221916,-0.26798263,,1.0,
Activated T cells,Macrophages,CCL20,CCR6,-0.006570696,0.366,-0.00066257315,0.00878225890043828,0.3185801249103346,0.67043346,,0.3109807457069312,
Activated T cells,Macrophages,CCL20,CXCR3,0.010218261,0.001,8.8241895e-06,0.025571567568302103,0.3935865347502665,0.0025188343,-0.4228931,0.2552081585544565,
Activated T cells,Macrophages,CCL21,CCR7,0.016885962,0.009,-0.010890947,0.021958712404179098,0.5060912189486646,0.67413604,,0.15141684598358976,
Activated T cells,Macrophages,CCL21,CXCR3,0.061522134,0.0,5.4106553e-05,0.06659295594488028,0.5405557491331383,-0.007506727,-2.7871015,0.13774439370203106,
Activated T cells,Macrophages,CCL3,CCR3,-0.02098358,0.987,0.00034865245,-0.0038154149394965323,0.6586038266261978,-0.011879652,,0.7630415665449976,
Activated T cells,Macrophages,CCL3,CCR5,0.009068358,0.123,-0.0014879664,0.009068446834200576,0.29056956718721616,-0.08333342,,0.6040674288418799,
Activated T cells,Macrophages,CCL4,CCR3,0.033635132,0.0,-0.0008977194,0.050801471526728294,0.70376588318357,-1.5741302,,0.19688523297053895,
Activated T cells,Macrophages,CCL4,CCR5,0.06368707,0.0,0.0038312546,0.0636853333004254,0.3357316237445884,-11.042213,1.192572,0.17841740761983985,
Activated T cells,Macrophages,CCL4,CNR2,0.021552842,0.0,-0.002798989,0.02528984008156563,-0.15106086319127843,23.266016,,0.08047303576767394,
Activated T cells,Macrophages,CCL5,ACKR1,0.012229545,0.022,-0.00025535643,0.01387877561196939,0.03905702530245542,0.011754997,,0.22794450676543168,
Activated T cells,Macrophages,CCL5,CCR3,0.010471186,0.0,-0.00036912967,0.02763767803490321,0.6131532854460422,-0.017213298,,0.33218518611910935,
Activated T cells,Macrophages,CCL5,CCR5,0.040523127,0.0,0.0015753583,0.04052153980860032,0.24511902600706065,-0.120747894,1.336576,0.26180288936922747,
Activated T cells,Macrophages,CCL5,CXCR3,0.01639672,0.007,1.4277485e-05,0.01639535972125967,-0.1270191498832049,0.001133697,-0.6078407,0.2596100952065978,
Activated T cells,Macrophages,CCL7,ACKR1,-0.020513298,0.962,0.00026152434,-0.017623728605572972,-0.9904080814560834,-0.029324299,,0.7031125656201108,
Activated T cells,Macrophages,CCL7,CCR2,-0.004823629,0.155,-0.00077818497,-0.003554528523207404,-0.9575025332800926,0.12643653,,0.6504145339086914,
Activated T cells,Macrophages,CCL7,CCR3,-0.022271657,0.915,0.0003780457,-0.003864826182639152,-0.41631182131249655,0.042940706,,0.5464790458792455,
Activated T cells,Macrophages,CCL7,CCR5,0.007780282,0.0,-0.0016134098,0.009019035591057956,-0.7843460807514782,0.3012206,,0.4631558641975311,
Activated T cells,Macrophages,CCL7,CXCR3,-0.016346123,0.862,-1.4622346e-05,-0.015107144496282693,-1.1564842566417437,-0.0028281477,,0.95709540091136,
Activated T cells,Macrophages,CCL8,ACKR1,-0.021449458,0.961,0.00027630263,-0.014915630294103073,-0.4012744018272425,-0.12133064,,0.771908119249994,
Activated T cells,Macrophages,CCL8,CCR2,-0.0057597887,0.233,-0.0008221588,-0.0008464302117375047,-0.3683688536512517,0.52313703,,0.27381886704696684,
