source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Activated CD8 T cells,Activated CD8 T cells,CCL13,CXCR3,0.11755528,0.0,-0.0065181353,0.09386395316255161,-1.7794184506539792,0.02448893,,,
Activated CD8 T cells,Activated CD8 T cells,CCL17,ACKR1,-0.06916417,0.73,0.003581512,0.010565274785237978,-1.0572128861662984,-0.120573506,,,
Activated CD8 T cells,Activated CD8 T cells,CCL18,ACKR1,-0.10825716,0.315,0.0117000695,0.019092229491264066,0.09250078062186473,0.0056749736,,,
Activated CD8 T cells,Activated CD8 T cells,CCL18,CCR3,-0.0683878,1.0,0.0027152852,-0.024654686778621447,-3.7668385823176664,-0.10063369,,,
Activated CD8 T cells,Activated CD8 T cells,CCL19,CCR7,-0.18337452,1.0,0.009799251,-0.07025257372117595,-2.282015392557584,0.010395786,,,
Activated CD8 T cells,Activated CD8 T cells,CCL19,CXCR3,0.1155749,0.0,-0.007548586,0.1003900254420148,-1.1512216428289446,-0.04367423,,,
Activated CD8 T cells,Activated CD8 T cells,CCL2,ACKR1,-0.09816779,0.407,0.009604782,0.02149933352178194,0.4147384182799616,0.010276151,,,
Activated CD8 T cells,Activated CD8 T cells,CCL2,CCR2,0.050673287,0.012,-0.01793055,0.03869230306531115,-0.7328291819008923,0.12218896,,,
Activated CD8 T cells,Activated CD8 T cells,CCL2,CCR3,-0.05829844,0.799,0.0022290228,-0.022247582748103574,-3.4446009446595696,-0.18222587,,,
Activated CD8 T cells,Activated CD8 T cells,CCL2,CCR5,0.11208533,0.0,-0.029291667,0.14821364356160496,-0.13026128307005114,-0.063297965,,,
Activated CD8 T cells,Activated CD8 T cells,CCL20,CCR6,-0.04932207,1.0,0.0012919724,-0.12073529136535488,-1.6860745017334853,0.06675675,,,
Activated CD8 T cells,Activated CD8 T cells,CCL20,CXCR3,0.122308284,0.0,-0.0040450124,0.09001386270366621,0.33534560326754903,-0.011206377,,,
Activated CD8 T cells,Activated CD8 T cells,CCL21,CCR7,-0.22569689,1.0,0.03838669,-0.07949865024038012,-2.419911836999387,0.008529065,,,
Activated CD8 T cells,Activated CD8 T cells,CCL21,CXCR3,0.07325253,0.0,-0.02957014,0.09114394892281062,-1.2891180872707477,-0.03583186,,,
Activated CD8 T cells,Activated CD8 T cells,CCL3,CCR3,-0.07336797,0.984,0.002955307,-0.04840354350223367,-2.688205873956985,0.080577455,,,
Activated CD8 T cells,Activated CD8 T cells,CCL3,CCR5,0.0970158,0.0,-0.038835797,0.12205768280747487,0.6261337876325335,0.02798938,,,
Activated CD8 T cells,Activated CD8 T cells,CCL4,CCR3,0.35435492,0.0,-0.017659036,0.3240435204742583,-1.4966344839430135,-0.8173119,,,
Activated CD8 T cells,Activated CD8 T cells,CCL4,CCR5,0.52473867,0.0,0.23205802,0.49450474678396683,1.817705177646505,-0.28390142,1.07672,,
Activated CD8 T cells,Activated CD8 T cells,CCL4,CNR2,0.3379316,0.0,-0.041729297,0.3566658647848009,1.3505223488229503,0.057404835,,,
Activated CD8 T cells,Activated CD8 T cells,CCL5,ACKR1,0.62547493,0.0,-0.14067626,0.5382999990534996,2.3285734300315992,0.11496511,,,
Activated CD8 T cells,Activated CD8 T cells,CCL5,CCR3,0.6653443,0.0,-0.03264734,0.4945530827836141,-1.530765932907932,-2.0386639,,,
Activated CD8 T cells,Activated CD8 T cells,CCL5,CCR5,0.83572805,0.0,0.4290199,0.6650143090933226,1.7835737286815865,-0.70815015,1.0553023,,
Activated CD8 T cells,Activated CD8 T cells,CCL5,CXCR3,0.80747545,0.0,0.3524673,0.6199026178391582,1.4716271171464852,-0.59956217,1.0613633,,
Activated CD8 T cells,Activated CD8 T cells,CCL7,ACKR1,-0.07059399,0.144,0.0038784477,,1.6462362831848705,0.005482756,,,
Activated CD8 T cells,Activated CD8 T cells,CCL7,CCR2,0.07824709,0.005,-0.0072404244,,0.49866868300401657,0.06519292,,,
Activated CD8 T cells,Activated CD8 T cells,CCL7,CCR3,-0.030724633,1.0,0.0009000879,,-2.2131030797546605,-0.097225115,,,
Activated CD8 T cells,Activated CD8 T cells,CCL7,CCR5,0.13965914,0.0,-0.011828087,,1.1012365818348577,-0.03377211,,,
Activated CD8 T cells,Activated CD8 T cells,CCL7,CXCR3,0.11140649,0.0,-0.009717531,,0.7892899702997564,-0.028593482,,,
Activated CD8 T cells,Activated CD8 T cells,CCL8,ACKR1,-0.07956664,0.655,0.005741825,0.012261334384883561,-0.9436776415529624,0.07465028,,,
Activated CD8 T cells,Activated CD8 T cells,CCL8,CCR2,0.06927444,0.015,-0.010719043,0.02945430392841277,-2.0912452417338163,0.887632,,,
Activated CD8 T cells,Activated CD8 T cells,CCL8,CCR3,-0.039697282,0.762,0.0013325297,-0.03148558188500195,-4.803017004492494,-1.3237653,,,
Activated CD8 T cells,Activated CD8 T cells,CCL8,CCR5,0.13068649,0.0,-0.017510822,0.13897564442470658,-1.4886773429029752,-0.459823,,,
Activated CD8 T cells,Activated CD8 T cells,CD14,RIPK1,-0.16848081,1.0,0.0136826625,-0.10543905895053107,-0.5935685608938865,-0.073959455,,,
Activated CD8 T cells,Activated CD8 T cells,CD24,SIGLEC10,-0.15891209,1.0,0.025249278,-0.09241895311654298,-3.789663270102282,-0.0053448575,,,
Activated CD8 T cells,Activated CD8 T cells,CD40LG,CD40,-0.13168369,1.0,0.017291397,-0.13625947677097303,-1.3620952555545214,0.03425849,,,
Activated CD8 T cells,Activated CD8 T cells,CD40LG,CD9,-0.16654126,1.0,0.026960738,-0.1153091999442779,-1.2425539856707433,0.018793585,,,
Activated CD8 T cells,Activated CD8 T cells,COL1A1,CD36,-0.19972518,1.0,0.039262634,-0.1338868205893376,-0.8495485490225128,0.0075566373,,,
Activated CD8 T cells,Activated CD8 T cells,CP,SLC40A1,-0.07463099,1.0,0.0033096941,,-1.232664631046718,-0.0017946063,,,
Activated CD8 T cells,Activated CD8 T cells,CSF1,CELSR3,0.014993584,0.007,-0.0021326947,0.044979512920554895,-2.262835246962699,-0.006747358,,,
Activated CD8 T cells,Activated CD8 T cells,CSF1,CSF3R,-0.068503626,0.859,-0.012744806,-0.019586773855402778,-2.942086601659235,0.0014569407,,,
Activated CD8 T cells,Activated CD8 T cells,CSF1_IL34,CSF1R,-0.1439183,1.0,0.0037962338,-0.12539069684906792,-3.0594552725308044,-0.006415323,,,
