source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Activated CD8 T cells,Activated CD8 T cells,CCL4,CCR5,0.8842646,0.0,0.66147757,0.45494041643020944,1.7403624636600927,0.025703317,0.96878314,0.0013293588842638803,
Activated CD8 T cells,Activated CD8 T cells,CCL4,CNR2,0.58000916,0.0,-0.08779288,0.31252653772732586,0.013688175130743274,0.012756903,,0.0028280133373977364,
Activated CD8 T cells,Activated CD8 T cells,CCL5,ACKR1,0.6135135,0.0,-0.083832495,0.42862020673472523,-0.08756445027448134,-0.03937468,,0.06610411808192301,
Activated CD8 T cells,Activated CD8 T cells,CCL5,CCR3,0.63632596,0.0,-0.024888983,0.4868907107626184,0.044481732242209415,0.1989471,,0.0021098495055348124,
Activated CD8 T cells,Activated CD8 T cells,CCL5,CCR5,0.914564,0.0,0.6940319,0.6183728775726454,1.73125636689679,0.20360023,0.9695015,0.0013293588842638803,
Activated CD8 T cells,Activated CD8 T cells,CCL5,CXCR3,0.8463018,0.0,0.5176538,0.60623265187583,1.5772110721113863,0.13145423,0.96485513,0.0013293588842638803,
Activated CD8 T cells,Activated CD8 T cells,CCL7,ACKR1,-0.048701186,1.0,0.0021097278,-0.09550289047109822,-2.407201849899285,-0.020881582,,1.0,
Activated CD8 T cells,Activated CD8 T cells,CCL7,CCR2,0.068452105,0.03,-0.0055081355,0.0006259997257539278,-0.7274584039787488,0.10296946,,0.055514749913986215,
Activated CD8 T cells,Activated CD8 T cells,CCL7,CCR3,-0.025888763,1.0,0.00062635593,-0.037232386443205014,-2.2751556673825943,0.10550766,,0.6395453204563111,
Activated CD8 T cells,Activated CD8 T cells,CCL7,CCR5,0.25234926,0.0,-0.017466001,0.09424978036682188,-0.5883810327280137,0.10797536,,0.01327585855331228,
Activated CD8 T cells,Activated CD8 T cells,CCL7,CXCR3,0.1840871,0.0,-0.013027271,0.08210955467000655,-0.7424263275134175,0.06971415,,0.019652197400274768,
Activated CD8 T cells,Activated CD8 T cells,CCL8,ACKR1,-0.04676313,1.0,0.001858207,-0.09765166126940239,-1.5459255209439626,0.00080899155,,1.0,
Activated CD8 T cells,Activated CD8 T cells,CCL8,CCR2,0.070390165,0.166,-0.004851458,-0.0015227710725502497,0.13381792497657363,-0.0039892294,,0.604142885990757,
Activated CD8 T cells,Activated CD8 T cells,CCL8,CCR3,-0.023950709,1.0,0.000551682,-0.03938115724150919,-1.4138793384272719,-0.004087564,,1.0,
Activated CD8 T cells,Activated CD8 T cells,CCL8,CCR5,0.2542873,0.0,-0.015383712,0.09210100956851772,0.2728952962273088,-0.004183167,,0.1654390193156397,
Activated CD8 T cells,Activated CD8 T cells,CD14,RIPK1,-0.13356687,1.0,0.004987871,-0.2276660425530974,-1.1790525517498545,0.00060652493,,1.0,
