source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
NK/Cytotoxic T cells,NK/Cytotoxic T cells,HLA-E,CD8A,1.8357224,0.0,1.762612,0.24752547478936737,0.3634938206037668,0.06002996,0.9399259,0.7578071605603983,0.16962214032350456
T cells,Monocytes/DC,GNAI2,FPR1,1.8334475,0.0,1.9833121,2.789886513818468,2.327937544590144,0.09702316,0.94317144,0.1382225651971497,0.17182823098355662
CD8/Effector T cells,CD8/Effector T cells,HLA-C,CD8B,1.8247681,0.0,2.3998284,0.3907210032740709,1.346402140068413,0.15070201,0.9480696,0.20837417432809138,0.17404677754289807
CD8/Effector T cells,NK/Cytotoxic T cells,HLA-B,CD3D,2.2274165,0.969,1.6959178,-0.034146813940659465,-0.2931363459159766,0.034672614,0.93882763,1.0,0.17404677754289807
Macrophages,Macrophages,GAS6,MERTK,0.28538007,0.0,0.08013578,0.871353270251948,1.3272663365355384,0.95752084,0.7693789,0.03155803133357458,0.17454268457621946
T cells,CD8/Effector T cells,HLA-C,CD8A,1.8161197,0.0,3.111681,0.2675610434329944,1.0122209056518792,0.09887138,0.9541045,0.44535543573263353,0.17852126621679
Macrophages,Macrophages,TNFSF13B,HLA-DPB1,2.0415552,0.0,1.6691939,1.4669666794271965,2.910050319094369,0.2641568,0.93837,0.028727871564608348,0.1807770712487891
Macrophages,Monocytes/DC,HSPA1A,TLR4,0.2947377,0.0,0.08029533,0.9633725524477769,0.9516383381295601,0.18605132,0.7695553,0.07112465692533144,0.18308739913909772
T cells,CD8/Effector T cells,HLA-E,CD8A,1.7829721,0.0,3.0199192,0.30926056826117393,1.1157587516257508,0.10285055,0.95344466,0.3402717853629519,0.1853257644505039
Monocytes/DC,Monocytes/DC,HLA-A,APLP2,2.2330782,0.0,1.6359106,0.45120247619767595,0.9391713702247398,0.051231943,0.93778497,0.8334201792248502,0.1876185490529149
